frame_idx,obj_id,tip_x,tip_y,base_x,base_y
1005,1,596.0,425.0,1094.0,1199.0
1005,2,609.0,495.0,37.0,136.0
1006,1,605.0,423.0,1097.0,1199.0
1006,2,609.0,495.0,36.0,134.0
1007,1,615.0,420.0,1098.0,1199.0
1007,2,609.0,494.0,37.0,135.0
1008,1,620.0,420.0,1098.0,1199.0
1008,2,606.0,499.0,38.0,137.0
1009,1,625.0,424.0,1097.0,1199.0
1009,2,607.0,499.0,34.0,133.0
1010,1,633.0,431.0,1089.0,1199.0
1010,2,607.0,499.0,38.0,134.0
1011,1,635.0,442.0,1088.0,1199.0
1011,2,606.0,499.0,37.0,136.0
1012,1,641.0,453.0,1082.0,1199.0
1012,2,606.0,494.0,35.0,133.0
1013,1,640.0,469.0,1070.0,1199.0
1013,2,603.0,493.0,39.0,132.0
1014,1,636.0,485.0,1063.0,1199.0
1014,2,600.0,491.0,40.0,133.0
1015,1,628.0,502.0,1045.0,1199.0
1015,2,599.0,486.0,38.0,133.0
1016,1,622.0,518.0,1034.0,1199.0
1016,2,596.0,486.0,40.0,132.0
1017,1,613.0,535.0,1020.0,1199.0
1017,2,594.0,482.0,40.0,129.0
1018,1,609.0,549.0,1009.0,1199.0
1018,2,593.0,480.0,38.0,128.0
1019,1,608.0,561.0,1000.0,1199.0
1019,2,592.0,480.0,39.0,128.0
1020,1,600.0,577.0,993.0,1199.0
1020,2,592.0,480.0,40.0,127.0
1021,1,596.0,591.0,988.0,1199.0
1021,2,595.0,475.0,41.0,127.0
1022,1,594.0,602.0,982.0,1199.0
1022,2,595.0,476.0,42.0,124.0
1023,1,590.0,615.0,974.0,1199.0
1023,2,595.0,477.0,39.0,123.0
1024,1,593.0,621.0,972.0,1199.0
1024,2,594.0,480.0,39.0,124.0
1025,1,594.0,627.0,972.0,1199.0
1025,2,596.0,479.0,40.0,124.0
1026,1,601.0,628.0,977.0,1199.0
1026,2,595.0,480.0,37.0,128.0
1027,1,613.0,624.0,988.0,1199.0
1027,2,593.0,482.0,37.0,127.0
1028,1,631.0,616.0,1003.0,1199.0
1028,2,594.0,480.0,38.0,128.0
1029,1,653.0,605.0,1023.0,1199.0
1029,2,593.0,481.0,39.0,129.0
1030,1,678.0,593.0,1049.0,1199.0
1030,2,592.0,481.0,37.0,128.0
1031,1,697.0,583.0,1074.0,1199.0
1031,2,590.0,484.0,34.0,128.0
1032,1,715.0,573.0,1092.0,1199.0
1032,2,590.0,484.0,33.0,128.0
1033,1,729.0,568.0,1106.0,1199.0
1033,2,590.0,484.0,35.0,130.0
1034,1,743.0,564.0,1120.0,1199.0
1034,2,590.0,482.0,37.0,128.0
1035,1,765.0,555.0,1138.0,1199.0
1035,2,589.0,481.0,35.0,128.0
1036,1,789.0,543.0,1161.0,1199.0
1036,2,588.0,480.0,34.0,128.0
1037,1,815.0,528.0,1185.0,1199.0
1037,2,588.0,480.0,38.0,129.0
1038,1,840.0,514.0,1214.0,1199.0
1038,2,588.0,480.0,35.0,130.0
1039,1,858.0,504.0,1235.0,1199.0
1039,2,588.0,480.0,38.0,129.0
1040,1,872.0,497.0,1261.0,1199.0
1040,2,588.0,480.0,37.0,129.0
1041,1,883.0,491.0,1270.0,1199.0
1041,2,587.0,482.0,38.0,132.0
1042,1,896.0,485.0,1284.0,1199.0
1042,2,587.0,482.0,38.0,132.0
1043,1,908.0,479.0,1297.0,1199.0
1043,2,587.0,482.0,37.0,133.0
1044,1,924.0,470.0,1317.0,1199.0
1044,2,587.0,483.0,38.0,132.0
1045,1,939.0,461.0,1331.0,1199.0
1045,2,588.0,482.0,38.0,129.0
1046,1,946.0,457.0,1341.0,1199.0
1046,2,587.0,484.0,38.0,132.0
1047,1,953.0,455.0,1353.0,1199.0
1047,2,587.0,485.0,34.0,131.0
1048,1,963.0,452.0,1355.0,1199.0
1048,2,587.0,485.0,36.0,132.0
1049,1,970.0,451.0,1366.0,1199.0
1049,2,588.0,484.0,36.0,132.0
1050,1,974.0,452.0,1371.0,1199.0
1050,2,588.0,487.0,35.0,132.0
1051,1,981.0,451.0,1381.0,1199.0
1051,2,589.0,490.0,35.0,132.0
1052,1,984.0,451.0,1386.0,1199.0
1052,2,590.0,492.0,33.0,132.0
1053,1,989.0,450.0,1387.0,1199.0
1053,2,591.0,493.0,34.0,130.0
1054,1,989.0,452.0,1388.0,1199.0
1054,2,591.0,493.0,34.0,133.0
1055,1,989.0,454.0,1387.0,1199.0
1055,2,591.0,493.0,31.0,130.0
1056,1,984.0,458.0,1385.0,1199.0
1056,2,591.0,494.0,31.0,130.0
1057,1,983.0,460.0,1384.0,1199.0
1057,2,591.0,494.0,31.0,129.0
1058,1,980.0,462.0,1382.0,1199.0
1058,2,593.0,493.0,31.0,129.0
1059,1,979.0,463.0,1383.0,1199.0
1059,2,593.0,494.0,26.0,126.0
1060,1,983.0,461.0,1386.0,1199.0
1060,2,593.0,494.0,27.0,126.0
1061,1,984.0,461.0,1390.0,1199.0
1061,2,593.0,494.0,28.0,128.0
1062,1,984.0,462.0,1389.0,1199.0
1062,2,592.0,496.0,27.0,125.0
1063,1,979.0,466.0,1380.0,1199.0
1063,2,595.0,494.0,33.0,129.0
1064,1,977.0,468.0,1378.0,1199.0
1064,2,595.0,498.0,32.0,130.0
1065,1,977.0,469.0,1382.0,1199.0
1065,2,595.0,502.0,29.0,130.0
1066,1,983.0,467.0,1376.0,1199.0
1066,2,596.0,502.0,27.0,133.0
1067,1,984.0,466.0,1384.0,1196.0
1067,2,596.0,502.0,27.0,133.0
1068,1,986.0,464.0,1384.0,1194.0
1068,2,596.0,501.0,27.0,132.0
1069,1,983.0,465.0,1374.0,1196.0
1069,2,596.0,501.0,28.0,131.0
1070,1,978.0,469.0,1374.0,1196.0
1070,2,596.0,502.0,31.0,133.0
1071,1,978.0,471.0,1371.0,1196.0
1071,2,597.0,504.0,33.0,133.0
1072,1,980.0,471.0,1371.0,1196.0
1072,2,599.0,503.0,29.0,134.0
1073,1,983.0,470.0,1369.0,1195.0
1073,2,601.0,504.0,33.0,133.0
1074,1,986.0,470.0,1372.0,1194.0
1074,2,602.0,507.0,30.0,133.0
1075,1,986.0,469.0,1366.0,1193.0
1075,2,606.0,507.0,32.0,133.0
1076,1,985.0,467.0,1353.0,1199.0
1076,2,609.0,510.0,31.0,132.0
1077,1,981.0,468.0,1354.0,1194.0
1077,2,613.0,511.0,31.0,129.0
1078,1,987.0,465.0,1358.0,1194.0
1078,2,619.0,509.0,39.0,127.0
1079,1,991.0,463.0,1353.0,1199.0
1079,2,622.0,508.0,43.0,124.0
1080,1,996.0,462.0,1368.0,1193.0
1080,2,627.0,504.0,47.0,121.0
1081,1,1002.0,461.0,1353.0,1199.0
1081,2,631.0,502.0,50.0,116.0
1082,1,1002.0,461.0,1352.0,1199.0
1082,2,634.0,499.0,50.0,112.0
1083,1,997.0,461.0,1346.0,1199.0
1083,2,636.0,494.0,53.0,111.0
1084,1,990.0,462.0,1353.0,1195.0
1084,2,635.0,493.0,52.0,105.0
1085,1,993.0,461.0,1347.0,1199.0
1085,2,635.0,491.0,53.0,105.0
1086,1,1002.0,458.0,1346.0,1199.0
1086,2,637.0,486.0,57.0,104.0
1087,1,1002.0,457.0,1345.0,1199.0
1087,2,636.0,484.0,59.0,104.0
1088,1,997.0,457.0,1340.0,1199.0
1088,2,638.0,480.0,60.0,100.0
1089,1,989.0,459.0,1333.0,1199.0
1089,2,638.0,480.0,59.0,97.0
1090,1,975.0,465.0,1324.0,1199.0
1090,2,640.0,479.0,60.0,100.0
1091,1,955.0,475.0,1308.0,1199.0
1091,2,640.0,481.0,60.0,100.0
1092,1,943.0,482.0,1295.0,1199.0
1092,2,640.0,483.0,59.0,97.0
1093,1,929.0,490.0,1283.0,1199.0
1093,2,642.0,482.0,60.0,97.0
1094,1,916.0,497.0,1269.0,1199.0
1094,2,643.0,482.0,62.0,98.0
1095,1,900.0,505.0,1256.0,1199.0
1095,2,644.0,482.0,63.0,97.0
1096,1,883.0,513.0,1245.0,1199.0
1096,2,646.0,481.0,64.0,97.0
1097,1,871.0,518.0,1232.0,1199.0
1097,2,646.0,482.0,62.0,96.0
1098,1,859.0,524.0,1223.0,1199.0
1098,2,646.0,483.0,62.0,97.0
1099,1,854.0,527.0,1218.0,1199.0
1099,2,646.0,483.0,63.0,97.0
1100,1,855.0,527.0,1218.0,1199.0
1100,2,647.0,482.0,63.0,97.0
1101,1,857.0,525.0,1220.0,1199.0
1101,2,646.0,484.0,63.0,98.0
1102,1,857.0,523.0,1221.0,1199.0
1102,2,647.0,484.0,64.0,97.0
1103,1,854.0,522.0,1222.0,1199.0
1103,2,648.0,483.0,64.0,96.0
1104,1,850.0,520.0,1218.0,1199.0
1104,2,650.0,480.0,63.0,95.0
1105,1,841.0,521.0,1214.0,1199.0
1105,2,650.0,480.0,65.0,97.0
1106,1,833.0,521.0,1210.0,1199.0
1106,2,650.0,480.0,59.0,94.0
1107,1,827.0,519.0,1204.0,1199.0
1107,2,650.0,480.0,61.0,96.0
1108,1,815.0,520.0,1198.0,1199.0
1108,2,648.0,484.0,64.0,97.0
1109,1,812.0,515.0,1197.0,1199.0
1109,2,648.0,485.0,58.0,96.0
1110,1,805.0,512.0,1194.0,1199.0
1110,2,648.0,486.0,58.0,96.0
1111,1,796.0,510.0,1196.0,1199.0
1111,2,647.0,486.0,60.0,97.0
1112,1,788.0,505.0,1191.0,1199.0
1112,2,646.0,485.0,58.0,96.0
1113,1,781.0,498.0,1192.0,1199.0
1113,2,644.0,485.0,55.0,94.0
1114,1,778.0,491.0,1191.0,1199.0
1114,2,643.0,484.0,59.0,98.0
1115,1,778.0,486.0,1193.0,1199.0
1115,2,643.0,482.0,59.0,95.0
1116,1,782.0,482.0,1197.0,1199.0
1116,2,643.0,480.0,58.0,94.0
1117,1,794.0,475.0,1207.0,1199.0
1117,2,642.0,480.0,59.0,94.0
1118,1,805.0,469.0,1217.0,1199.0
1118,2,640.0,480.0,59.0,95.0
1119,1,808.0,467.0,1221.0,1199.0
1119,2,640.0,480.0,59.0,96.0
1120,1,813.0,465.0,1221.0,1199.0
1120,2,640.0,481.0,55.0,96.0
1121,1,815.0,466.0,1221.0,1199.0
1121,2,639.0,487.0,58.0,98.0
1122,1,806.0,472.0,1220.0,1199.0
1122,2,640.0,492.0,57.0,100.0
1123,1,805.0,473.0,1220.0,1199.0
1123,2,643.0,493.0,55.0,99.0
1124,1,808.0,472.0,1222.0,1199.0
1124,2,645.0,493.0,58.0,97.0
1125,1,815.0,468.0,1226.0,1199.0
1125,2,646.0,494.0,58.0,97.0
1126,1,818.0,466.0,1230.0,1199.0
1126,2,647.0,494.0,58.0,100.0
1127,1,822.0,461.0,1234.0,1199.0
1127,2,647.0,497.0,57.0,98.0
1128,1,819.0,460.0,1234.0,1199.0
1128,2,646.0,499.0,54.0,100.0
1129,1,815.0,459.0,1234.0,1199.0
1129,2,646.0,499.0,52.0,100.0
1130,1,815.0,456.0,1235.0,1199.0
1130,2,646.0,498.0,55.0,100.0
1131,1,814.0,452.0,1237.0,1199.0
1131,2,644.0,499.0,51.0,100.0
1132,1,818.0,445.0,1273.0,1194.0
1132,2,641.0,499.0,48.0,100.0
1133,1,817.0,440.0,1284.0,1195.0
1133,2,637.0,500.0,50.0,102.0
1134,1,819.0,433.0,1290.0,1199.0
1134,2,634.0,500.0,48.0,105.0
1135,1,816.0,428.0,1292.0,1199.0
1135,2,630.0,500.0,50.0,105.0
1136,1,815.0,422.0,1292.0,1199.0
1136,2,623.0,501.0,43.0,108.0
1137,1,816.0,416.0,1291.0,1199.0
1137,2,617.0,499.0,39.0,109.0
1138,1,817.0,412.0,1290.0,1199.0
1138,2,610.0,496.0,38.0,111.0
1139,1,819.0,407.0,1291.0,1199.0
1139,2,604.0,495.0,39.0,110.0
1140,1,822.0,403.0,1297.0,1199.0
1140,2,597.0,494.0,36.0,114.0
1141,1,829.0,398.0,1300.0,1199.0
1141,2,593.0,493.0,34.0,114.0
1142,1,834.0,396.0,1308.0,1199.0
1142,2,587.0,497.0,31.0,119.0
1143,1,841.0,395.0,1313.0,1199.0
1143,2,580.0,503.0,25.0,124.0
1144,1,846.0,396.0,1321.0,1199.0
1144,2,575.0,508.0,17.0,128.0
1145,1,855.0,395.0,1329.0,1199.0
1145,2,571.0,512.0,17.0,133.0
1146,1,865.0,393.0,1340.0,1199.0
1146,2,568.0,518.0,17.0,136.0
1147,1,871.0,394.0,1347.0,1199.0
1147,2,561.0,530.0,17.0,147.0
1148,1,878.0,397.0,1354.0,1199.0
1148,2,553.0,541.0,11.0,158.0
1149,1,879.0,402.0,1356.0,1199.0
1149,2,545.0,551.0,0.0,162.0
1150,1,882.0,407.0,1366.0,1199.0
1150,2,540.0,557.0,0.0,170.0
1151,1,890.0,408.0,1375.0,1199.0
1151,2,531.0,568.0,0.0,180.0
1152,1,898.0,409.0,1383.0,1199.0
1152,2,515.0,589.0,0.0,198.0
1153,1,908.0,409.0,1391.0,1199.0
1153,2,500.0,606.0,0.0,217.0
1154,1,922.0,407.0,1397.0,1196.0
1154,2,489.0,622.0,0.0,233.0
1155,1,934.0,406.0,1403.0,1194.0
1155,2,483.0,630.0,0.0,242.0
1156,1,941.0,407.0,1368.0,1199.0
1156,2,478.0,638.0,0.0,248.0
1157,1,946.0,409.0,1371.0,1199.0
1157,2,477.0,641.0,0.0,251.0
1158,1,959.0,407.0,1377.0,1199.0
1158,2,476.0,643.0,0.0,253.0
1159,1,965.0,407.0,1384.0,1199.0
1159,2,475.0,644.0,0.0,258.0
1160,1,977.0,405.0,1390.0,1199.0
1160,2,471.0,649.0,0.0,260.0
1161,1,986.0,404.0,1394.0,1199.0
1161,2,471.0,649.0,0.0,264.0
1162,1,991.0,404.0,1399.0,1199.0
1162,2,468.0,652.0,0.0,266.0
1163,1,996.0,404.0,1404.0,1199.0
1163,2,467.0,653.0,0.0,268.0
1164,1,997.0,406.0,1407.0,1199.0
1164,2,466.0,654.0,0.0,271.0
1165,1,996.0,410.0,1403.0,1199.0
1165,2,465.0,656.0,0.0,272.0
1166,1,996.0,413.0,1403.0,1199.0
1166,2,463.0,659.0,0.0,277.0
1167,1,990.0,419.0,1396.0,1199.0
1167,2,459.0,664.0,0.0,280.0
1168,1,990.0,422.0,1388.0,1199.0
1168,2,456.0,667.0,0.0,283.0
1169,1,990.0,423.0,1389.0,1199.0
1169,2,455.0,668.0,0.0,287.0
1170,1,990.0,424.0,1387.0,1199.0
1170,2,453.0,670.0,0.0,290.0
1171,1,989.0,428.0,1387.0,1199.0
1171,2,451.0,671.0,0.0,294.0
1172,1,996.0,429.0,1387.0,1199.0
1172,2,449.0,672.0,0.0,295.0
1173,1,999.0,431.0,1390.0,1199.0
1173,2,446.0,675.0,0.0,298.0
1174,1,1004.0,432.0,1394.0,1196.0
1174,2,444.0,677.0,0.0,301.0
1175,1,1009.0,433.0,1395.0,1196.0
1175,2,441.0,680.0,0.0,301.0
1176,1,1009.0,437.0,1391.0,1199.0
1176,2,439.0,681.0,0.0,303.0
1177,1,1014.0,439.0,1392.0,1199.0
1177,2,437.0,682.0,0.0,309.0
1178,1,1017.0,444.0,1392.0,1199.0
1178,2,432.0,685.0,0.0,312.0
1179,1,1021.0,447.0,1392.0,1199.0
1179,2,428.0,689.0,0.0,315.0
1180,1,1021.0,452.0,1392.0,1199.0
1180,2,428.0,688.0,0.0,318.0
1181,1,1022.0,457.0,1400.0,1195.0
1181,2,426.0,690.0,0.0,322.0
1182,1,1021.0,462.0,1395.0,1199.0
1182,2,423.0,693.0,0.0,322.0
1183,1,1022.0,467.0,1424.0,1194.0
1183,2,421.0,695.0,0.0,327.0
1184,1,1022.0,472.0,1423.0,1195.0
1184,2,415.0,702.0,0.0,338.0
1185,1,1024.0,476.0,1421.0,1195.0
1185,2,408.0,709.0,0.0,351.0
1186,1,1029.0,477.0,1421.0,1196.0
1186,2,403.0,715.0,0.0,358.0
1187,1,1028.0,480.0,1425.0,1195.0
1187,2,396.0,723.0,0.0,367.0
1188,1,1029.0,482.0,1417.0,1199.0
1188,2,390.0,729.0,0.0,378.0
1189,1,1028.0,484.0,1423.0,1195.0
1189,2,384.0,734.0,0.0,387.0
1190,1,1025.0,487.0,1413.0,1199.0
1190,2,375.0,741.0,0.0,398.0
1191,1,1022.0,490.0,1411.0,1199.0
1191,2,365.0,751.0,0.0,413.0
1192,1,1022.0,491.0,1411.0,1199.0
1192,2,358.0,757.0,0.0,424.0
1193,1,1023.0,491.0,1413.0,1199.0
1193,2,353.0,760.0,0.0,430.0
1194,1,1026.0,491.0,1414.0,1199.0
1194,2,350.0,761.0,0.0,435.0
1195,1,1023.0,493.0,1417.0,1199.0
1195,2,348.0,759.0,0.0,435.0
1196,1,1027.0,491.0,1423.0,1196.0
1196,2,348.0,754.0,0.0,430.0
1197,1,1027.0,491.0,1417.0,1199.0
1197,2,347.0,751.0,0.0,426.0
1198,1,1027.0,492.0,1415.0,1199.0
1198,2,347.0,747.0,0.0,425.0
1199,1,1023.0,494.0,1422.0,1196.0
1199,2,348.0,742.0,0.0,423.0
1200,1,1023.0,494.0,1416.0,1199.0
1200,2,350.0,737.0,0.0,416.0
1201,1,1022.0,495.0,1423.0,1196.0
1201,2,354.0,733.0,0.0,412.0
1202,1,1015.0,499.0,1426.0,1194.0
1202,2,359.0,728.0,0.0,401.0
1203,1,1015.0,499.0,1421.0,1195.0
1203,2,366.0,722.0,0.0,391.0
1204,1,1013.0,501.0,1415.0,1199.0
1204,2,375.0,714.0,0.0,380.0
1205,1,1009.0,504.0,1412.0,1199.0
1205,2,388.0,701.0,0.0,359.0
1206,1,1008.0,506.0,1410.0,1199.0
1206,2,397.0,691.0,0.0,348.0
1207,1,1010.0,506.0,1413.0,1199.0
1207,2,408.0,678.0,0.0,331.0
1208,1,1012.0,505.0,1416.0,1199.0
1208,2,418.0,667.0,0.0,316.0
1209,1,1014.0,504.0,1416.0,1199.0
1209,2,427.0,659.0,0.0,306.0
1210,1,1013.0,505.0,1425.0,1195.0
1210,2,434.0,654.0,0.0,299.0
1211,1,1013.0,506.0,1425.0,1195.0
1211,2,444.0,646.0,0.0,281.0
1212,1,1014.0,506.0,1416.0,1199.0
1212,2,455.0,635.0,0.0,270.0
1213,1,1013.0,507.0,1424.0,1195.0
1213,2,465.0,625.0,0.0,255.0
1214,1,1015.0,506.0,1415.0,1199.0
1214,2,468.0,623.0,0.0,251.0
1215,1,1016.0,506.0,1422.0,1195.0
1215,2,472.0,621.0,0.0,247.0
1216,1,1013.0,508.0,1419.0,1199.0
1216,2,473.0,623.0,0.0,246.0
1217,1,1015.0,507.0,1420.0,1199.0
1217,2,475.0,620.0,0.0,246.0
1218,1,1013.0,509.0,1425.0,1195.0
1218,2,475.0,619.0,0.0,244.0
1219,1,1015.0,508.0,1428.0,1195.0
1219,2,476.0,616.0,0.0,243.0
1220,1,1018.0,507.0,1423.0,1199.0
1220,2,478.0,613.0,0.0,237.0
1221,1,1021.0,506.0,1428.0,1195.0
1221,2,480.0,611.0,0.0,234.0
1222,1,1025.0,504.0,1430.0,1196.0
1222,2,481.0,611.0,0.0,234.0
1223,1,1028.0,502.0,1433.0,1195.0
1223,2,482.0,611.0,0.0,233.0
1224,1,1033.0,499.0,1436.0,1195.0
1224,2,484.0,609.0,0.0,230.0
1225,1,1033.0,499.0,1435.0,1199.0
1225,2,486.0,607.0,0.0,228.0
1226,1,1035.0,497.0,1440.0,1195.0
1226,2,485.0,608.0,0.0,231.0
1227,1,1040.0,494.0,1435.0,1199.0
1227,2,486.0,607.0,0.0,230.0
1228,1,1040.0,493.0,1429.0,1199.0
1228,2,487.0,606.0,0.0,229.0
1229,1,1041.0,492.0,1432.0,1199.0
1229,2,485.0,608.0,0.0,230.0
1230,1,1040.0,492.0,1429.0,1199.0
1230,2,486.0,606.0,0.0,229.0
1231,1,1036.0,493.0,1440.0,1194.0
1231,2,486.0,606.0,0.0,230.0
1232,1,1036.0,492.0,1431.0,1199.0
1232,2,487.0,604.0,0.0,230.0
1233,1,1033.0,492.0,1435.0,1194.0
1233,2,487.0,605.0,0.0,230.0
1234,1,1034.0,490.0,1428.0,1199.0
1234,2,488.0,606.0,0.0,230.0
1235,1,1031.0,490.0,1430.0,1196.0
1235,2,489.0,606.0,0.0,229.0
1236,1,1027.0,491.0,1434.0,1195.0
1236,2,489.0,607.0,0.0,229.0
1237,1,1021.0,493.0,1423.0,1199.0
1237,2,490.0,607.0,0.0,228.0
1238,1,1015.0,495.0,1426.0,1194.0
1238,2,490.0,607.0,0.0,229.0
1239,1,1015.0,493.0,1427.0,1194.0
1239,2,489.0,606.0,0.0,230.0
1240,1,1012.0,493.0,1414.0,1199.0
1240,2,490.0,604.0,0.0,229.0
1241,1,1011.0,492.0,1421.0,1196.0
1241,2,488.0,606.0,0.0,227.0
1242,1,1010.0,491.0,1417.0,1199.0
1242,2,490.0,603.0,0.0,226.0
1243,1,1008.0,491.0,1417.0,1199.0
1243,2,491.0,602.0,0.0,225.0
1244,1,1009.0,489.0,1416.0,1199.0
1244,2,491.0,602.0,0.0,225.0
1245,1,1007.0,489.0,1422.0,1195.0
1245,2,491.0,603.0,0.0,223.0
1246,1,1007.0,488.0,1421.0,1195.0
1246,2,493.0,601.0,0.0,223.0
1247,1,1009.0,486.0,1416.0,1199.0
1247,2,494.0,601.0,0.0,222.0
1248,1,1009.0,486.0,1415.0,1199.0
1248,2,495.0,601.0,0.0,222.0
1249,1,1010.0,485.0,1422.0,1196.0
1249,2,496.0,599.0,0.0,219.0
1250,1,1010.0,485.0,1419.0,1199.0
1250,2,497.0,598.0,0.0,216.0
1251,1,1009.0,486.0,1419.0,1199.0
1251,2,497.0,599.0,0.0,214.0
1252,1,1013.0,484.0,1421.0,1199.0
1252,2,498.0,597.0,0.0,213.0
1253,1,1015.0,483.0,1427.0,1199.0
1253,2,498.0,596.0,0.0,214.0
1254,1,1014.0,484.0,1425.0,1199.0
1254,2,499.0,594.0,0.0,213.0
1255,1,1015.0,484.0,1427.0,1195.0
1255,2,499.0,595.0,0.0,213.0
1256,1,1014.0,485.0,1432.0,1194.0
1256,2,498.0,597.0,0.0,213.0
1257,1,1016.0,484.0,1432.0,1195.0
1257,2,500.0,596.0,0.0,215.0
1258,1,1014.0,485.0,1434.0,1193.0
1258,2,500.0,597.0,0.0,214.0
1259,1,1015.0,484.0,1430.0,1195.0
1259,2,500.0,597.0,0.0,215.0
1260,1,1016.0,483.0,1427.0,1199.0
1260,2,500.0,596.0,0.0,213.0
1261,1,1016.0,483.0,1424.0,1199.0
1261,2,498.0,597.0,0.0,211.0
1262,1,1015.0,483.0,1429.0,1193.0
1262,2,498.0,595.0,0.0,213.0
1263,1,1014.0,483.0,1428.0,1195.0
1263,2,497.0,595.0,0.0,212.0
1264,1,1011.0,484.0,1422.0,1199.0
1264,2,498.0,592.0,0.0,211.0
1265,1,1008.0,485.0,1431.0,1193.0
1265,2,498.0,592.0,0.0,212.0
1266,1,1008.0,484.0,1427.0,1196.0
1266,2,497.0,591.0,0.0,213.0
1267,1,1007.0,484.0,1428.0,1195.0
1267,2,498.0,589.0,0.0,212.0
1268,1,1006.0,484.0,1420.0,1199.0
1268,2,497.0,590.0,0.0,211.0
1269,1,1005.0,484.0,1420.0,1199.0
1269,2,500.0,587.0,0.0,210.0
1270,1,1004.0,484.0,1425.0,1195.0
1270,2,501.0,587.0,0.0,208.0
1271,1,1003.0,484.0,1418.0,1199.0
1271,2,502.0,587.0,0.0,211.0
1272,1,1002.0,484.0,1419.0,1199.0
1272,2,503.0,586.0,0.0,208.0
1273,1,1002.0,484.0,1418.0,1199.0
1273,2,504.0,586.0,0.0,207.0
1274,1,1004.0,483.0,1425.0,1195.0
1274,2,507.0,583.0,0.0,201.0
1275,1,1004.0,483.0,1426.0,1195.0
1275,2,511.0,578.0,0.0,198.0
1276,1,1004.0,483.0,1421.0,1199.0
1276,2,515.0,573.0,0.0,192.0
1277,1,1006.0,482.0,1425.0,1195.0
1277,2,521.0,565.0,0.0,183.0
1278,1,1008.0,481.0,1435.0,1193.0
1278,2,528.0,556.0,0.0,178.0
1279,1,1009.0,481.0,1432.0,1193.0
1279,2,531.0,553.0,9.0,176.0
1280,1,1010.0,481.0,1434.0,1193.0
1280,2,536.0,548.0,0.0,168.0
1281,1,1010.0,482.0,1426.0,1199.0
1281,2,539.0,546.0,7.0,167.0
1282,1,1011.0,482.0,1426.0,1199.0
1282,2,541.0,544.0,9.0,166.0
1283,1,1013.0,482.0,1427.0,1199.0
1283,2,543.0,543.0,8.0,166.0
1284,1,1015.0,482.0,1428.0,1199.0
1284,2,545.0,542.0,10.0,163.0
1285,1,1015.0,484.0,1427.0,1199.0
1285,2,547.0,541.0,11.0,162.0
1286,1,1015.0,486.0,1436.0,1193.0
1286,2,550.0,540.0,13.0,161.0
1287,1,1016.0,487.0,1436.0,1193.0
1287,2,555.0,537.0,10.0,155.0
1288,1,1016.0,489.0,1437.0,1193.0
1288,2,563.0,531.0,16.0,151.0
1289,1,1018.0,490.0,1437.0,1194.0
1289,2,569.0,525.0,16.0,143.0
1290,1,1019.0,492.0,1430.0,1199.0
1290,2,574.0,521.0,25.0,140.0
1291,1,1021.0,493.0,1431.0,1199.0
1291,2,581.0,515.0,26.0,134.0
1292,1,1021.0,495.0,1432.0,1199.0
1292,2,590.0,506.0,31.0,126.0
1293,1,1020.0,497.0,1429.0,1199.0
1293,2,597.0,498.0,36.0,119.0
1294,1,1023.0,497.0,1435.0,1199.0
1294,2,605.0,488.0,40.0,112.0
1295,1,1025.0,497.0,1434.0,1199.0
1295,2,614.0,476.0,45.0,103.0
1296,1,1028.0,496.0,1432.0,1199.0
1296,2,616.0,472.0,48.0,96.0
1297,1,1027.0,497.0,1434.0,1199.0
1297,2,618.0,466.0,51.0,95.0
1298,1,1029.0,497.0,1434.0,1199.0
1298,2,619.0,462.0,54.0,95.0
1299,1,1030.0,498.0,1436.0,1199.0
1299,2,621.0,456.0,57.0,89.0
1300,1,1033.0,497.0,1438.0,1199.0
1300,2,625.0,447.0,58.0,86.0
1301,1,1034.0,497.0,1435.0,1199.0
1301,2,624.0,447.0,61.0,84.0
1302,1,1035.0,497.0,1440.0,1199.0
1302,2,624.0,444.0,62.0,82.0
1303,1,1036.0,497.0,1442.0,1199.0
1303,2,622.0,443.0,63.0,84.0
1304,1,1038.0,496.0,1445.0,1199.0
1304,2,620.0,441.0,63.0,83.0
1305,1,1040.0,495.0,1447.0,1199.0
1305,2,617.0,440.0,62.0,85.0
1306,1,1040.0,496.0,1454.0,1199.0
1306,2,615.0,437.0,61.0,87.0
1307,1,1041.0,496.0,1446.0,1199.0
1307,2,612.0,434.0,62.0,86.0
1308,1,1042.0,496.0,1446.0,1199.0
1308,2,609.0,433.0,63.0,86.0
1309,1,1041.0,497.0,1447.0,1199.0
1309,2,605.0,433.0,64.0,85.0
1310,1,1045.0,495.0,1453.0,1199.0
1310,2,603.0,432.0,59.0,86.0
1311,1,1044.0,496.0,1452.0,1199.0
1311,2,602.0,432.0,59.0,86.0
1312,1,1046.0,495.0,1451.0,1199.0
1312,2,601.0,433.0,58.0,87.0
1313,1,1046.0,495.0,1454.0,1195.0
1313,2,600.0,434.0,59.0,86.0
1314,1,1046.0,495.0,1453.0,1199.0
1314,2,599.0,435.0,59.0,90.0
1315,1,1046.0,495.0,1448.0,1199.0
1315,2,599.0,434.0,58.0,89.0
1316,1,1044.0,496.0,1452.0,1199.0
1316,2,598.0,435.0,58.0,89.0
1317,1,1042.0,497.0,1447.0,1199.0
1317,2,598.0,434.0,56.0,89.0
1318,1,1042.0,497.0,1451.0,1195.0
1318,2,596.0,436.0,59.0,88.0
